area,source_file,key,plural_category,plural_category_required_for_locales,english_source,context,placeholders_keep_exact,glossary_terms_to_review,current_de,current_es,current_fr,current_ja,current_ko,current_pl,current_pt-br,current_pt-pt,current_ru,current_zh-cn,current_zh-tw
host,l10n/bundle.l10n.json,Push,,,Push,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD,Push,Push,Push,プッシュ,푸시,Push,Push,Push,Push,推送,推送
host,l10n/bundle.l10n.json,Push all commits up to {short} to {remote}/{remoteBranch}?,,,Push all commits up to {short} to {remote}/{remoteBranch}?,"Extension-host runtime prompt, progress, confirmation action, or notification.",{short} {remote} {remoteBranch},Git; commit; branch; rebase; merge; push; remote; HEAD,Alle Commits bis einschließlich {short} nach {remote}/{remoteBranch} pushen?,¿Enviar todos los commits hasta {short} a {remote}/{remoteBranch}?,Envoyer tous les commits jusqu'à {short} vers {remote}/{remoteBranch} ?,{short}までのすべてのコミットを{remote}/{remoteBranch}にプッシュしますか？,{short}까지의 모든 커밋을 {remote}/{remoteBranch}로 푸시하시겠습니까?,Wysłać wszystkie zatwierdzenia do {short} do {remote}/{remoteBranch}?,Enviar todos os commits até {short} para {remote}/{remoteBranch}?,Enviar todos os commits até {short} para {remote}/{remoteBranch}?,Отправить все коммиты до {short} в {remote}/{remoteBranch}?,将 {short} 之前的所有提交推送到 {remote}/{remoteBranch}？,將 {short} 之前的所有提交推送到 {remote}/{remoteBranch}？
host,l10n/bundle.l10n.json,Pushing commits up to {short}...,,,Pushing commits up to {short}...,"Extension-host runtime prompt, progress, confirmation action, or notification.",{short},Git; commit; branch; rebase; merge; push; remote; HEAD,Commits bis {short} werden gepusht...,Subiendo commits hasta {short}...,Envoi des commits jusqu'à {short}...,コミットを{short}までプッシュしています...,커밋을 {short}까지 푸시 중...,Wysyłanie zatwierdzeń do {short}...,Aumentando os commits para {short}...,Aumentando os commits para {short}...,Отправка коммитов в {short}...,正在向 {short} 推送提交...,正在向 {short} 推送提交...
host,l10n/bundle.l10n.json,Pushed commits up to {short}.,,,Pushed commits up to {short}.,"Extension-host runtime prompt, progress, confirmation action, or notification.",{short},Git; commit; branch; rebase; merge; push; remote; HEAD,Commits bis {short} gepusht.,Se han subido confirmaciones hasta {short}.,Commits poussés jusqu'à {short}.,コミットを{short}までプッシュしました。,커밋을 {short}까지 푸시했습니다.,Wypchnięto commity do {short}.,Commits enviados para {short}.,Commits enviados para {short}.,Коммиты отправлены до {short}.,已推送提交至 {short}。,已推送提交至 {short}。
host,l10n/bundle.l10n.json,New branch from {short},,,New branch from {short},"Extension-host runtime prompt, progress, confirmation action, or notification.",{short},Git; commit; branch; rebase; merge; push; remote; HEAD,Neuer Branch von {short},Nueva rama de {short},Nouvelle branche de {short},{short} からの新しいブランチ,{short}에서 새 분기가 생성되었습니다.,Nowa gałąź od {short},Nova ramificação de {short},Nova ramificação de {short},Новая ветка от {short},从 {short} 创建新分支,從 {short} 建立新分支
host,l10n/bundle.l10n.json,"Invalid branch name '{branch}'. Names must contain only alphanumeric characters, dots, dashes, underscores, or slashes, and must not start with a dash.",,,"Invalid branch name '{branch}'. Names must contain only alphanumeric characters, dots, dashes, underscores, or slashes, and must not start with a dash.","Extension-host runtime prompt, progress, confirmation action, or notification.",{branch},Git; commit; branch; rebase; merge; push; remote; HEAD,"Ungültiger Branchname '{branch}'. Namen dürfen nur alphanumerische Zeichen, Punkte, Bindestriche, Unterstriche oder Schrägstriche enthalten und dürfen nicht mit einem Bindestrich beginnen.","Nombre de rama no válido '{branch}'. Los nombres deben contener solo caracteres alfanuméricos, puntos, guiones, guiones bajos o barras, y no deben comenzar con un guion.","Nom de branche invalide : « {branch} ». Les noms doivent contenir uniquement des caractères alphanumériques, des points, des tirets, des traits de soulignement ou des barres obliques, et ne doivent pas commencer par un tiret.",無効なブランチ名「{branch}」です。名前には英数字、ドット、ハイフン、アンダースコア、スラッシュのみを使用でき、ハイフンで始めることはできません。,"잘못된 브랜치 이름 '{branch}'입니다. 이름은 영숫자, 마침표, 하이픈, 밑줄 또는 슬래시만 포함해야 하며 하이픈으로 시작할 수 없습니다.","Nieprawidłowa nazwa gałęzi „{branch}”. Nazwy mogą zawierać wyłącznie znaki alfanumeryczne, kropki, myślniki, podkreślenia lub ukośniki i nie mogą zaczynać się od myślnika.","Nome de branch inválido '{branch}'. Os nomes devem conter apenas caracteres alfanuméricos, pontos, hífens, sublinhados ou barras, e não devem começar com um hífen.","Nome de branch inválido '{branch}'. Os nomes devem conter apenas caracteres alfanuméricos, pontos, hífens, sublinhados ou barras, e não devem começar com um hífen.","Недопустимое название ветки '{branch}'. Названия должны содержать только буквенно-цифровые символы, точки, тире, подчеркивания или косые черты и не должны начинаться с тире.",分支名称“{branch}”无效。名称只能包含字母数字字符、点号、破折号、下划线或斜杠，且不能以破折号开头。,分支名稱“{branch}”無效。名稱只能包含字母數字字元、點號、破折號、底線或斜杠，且不能以破折號開頭。
host,l10n/bundle.l10n.json,Created branch {branch} at {short}.,,,Created branch {branch} at {short}.,"Extension-host runtime prompt, progress, confirmation action, or notification.",{branch} {short},Git; commit; branch; rebase; merge; push; remote; HEAD,Branch {branch} bei {short} erstellt.,Rama creada {branch} en {short}.,Création de la branche {branch} à {short}.,{short} にブランチ {branch} を作成しました。,{short}에 브랜치 {branch}을(를) 생성했습니다.,Utworzono gałąź {branch} w {short}.,Criada a ramificação {branch} em {short}.,Criada a ramificação {branch} em {short}.,Создана ветка {branch} в {short}.,已在 {short} 处创建分支 {branch}。,已在 {short} 處建立分支 {branch}。
host,l10n/bundle.l10n.json,Failed to create branch: {message},,,Failed to create branch: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD,Branch konnte nicht erstellt werden: {message},Error al crear la rama: {message},Échec de la création de la branche : {message},ブランチの作成に失敗しました: {message},브랜치 생성에 실패했습니다: {message},Nie udało się utworzyć gałęzi: {message},Falha ao criar a ramificação: {message},Falha ao criar a ramificação: {message},Не удалось создать ветку: {message},创建分支失败：{message},建立分支失敗：{message}
host,l10n/bundle.l10n.json,New tag at {short},,,New tag at {short},"Extension-host runtime prompt, progress, confirmation action, or notification.",{short},Git; commit; branch; rebase; merge; push; remote; HEAD,Neuer Tag bei {short},Nueva etiqueta en {short},Nouvelle étiquette à {short},{short} に新しいタグが追加されました,{short}에 새 태그가 추가되었습니다.,Nowy tag w {short},Nova etiqueta em {short},Nova etiqueta em {short},Новый тег в {short},在 {short} 处添加新标签,在 {short} 處新增標籤
host,l10n/bundle.l10n.json,Invalid tag name '{tag}'. Tag names must be valid git ref names.,,,Invalid tag name '{tag}'. Tag names must be valid git ref names.,"Extension-host runtime prompt, progress, confirmation action, or notification.",{tag},Git; commit; branch; rebase; merge; push; remote; HEAD,Ungültiger Tag-Name '{tag}'. Tag-Namen müssen gültige Git-Referenznamen sein.,Nombre de etiqueta no válido '{tag}'. Los nombres de las etiquetas deben ser nombres de referencia de Git válidos.,Nom de balise invalide : « {tag} ». Les noms de balises doivent être des références Git valides.,無効なタグ名「{tag}」です。タグ名は有効なGit参照名である必要があります。,'{tag}'는 유효하지 않은 태그 이름입니다. 태그 이름은 유효한 Git 참조 이름이어야 합니다.,Nieprawidłowa nazwa tagu „{tag}”. Nazwy tagów muszą być prawidłowymi nazwami referencyjnymi Git.,Nome de tag inválido: '{tag}'. Os nomes de tags devem ser nomes de referência git válidos.,Nome de tag inválido: '{tag}'. Os nomes de tags devem ser nomes de referência git válidos.,Недопустимое имя тега '{tag}'. Имена тегов должны быть допустимыми именами ссылок Git.,标签名称“{tag}”无效。标签名称必须是有效的 Git 引用名称。,標籤名稱“{tag}”無效。標籤名稱必須是有效的 Git 引用名稱。
host,l10n/bundle.l10n.json,Created tag {tag}.,,,Created tag {tag}.,"Extension-host runtime prompt, progress, confirmation action, or notification.",{tag},Git; commit; branch; rebase; merge; push; remote; HEAD,Tag {tag} erstellt.,Etiqueta creada {tag}.,Étiquette créée {tag}.,タグ{tag}を作成しました。,태그 {tag}를 생성했습니다.,Utworzono tag {tag}.,Etiqueta criada: {tag}.,Etiqueta criada: {tag}.,Создан тег {tag}.,创建标签 {tag}。,建立標籤 {tag}。
host,l10n/bundle.l10n.json,Failed to create tag: {message},,,Failed to create tag: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD,Tag konnte nicht erstellt werden: {message},Error al crear la etiqueta: {message},Impossible de créer l'étiquette : {message},タグの作成に失敗しました: {message},태그 생성 실패: {message},Nie udało się utworzyć tagu: {message},Falha ao criar a tag: {message},Falha ao criar a tag: {message},Не удалось создать тег: {message},创建标签失败：{message},建立標籤失敗：{message}
host,l10n/bundle.l10n.json,Undo,,,Undo,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD,Rückgängig machen,Deshacer,Défaire,元に戻す,실행 취소,Anulować,Desfazer,Desfazer,Отменить,撤销,撤銷
host,l10n/bundle.l10n.json,Undo {count} commit(s) up to {short} (soft reset)?,,,Undo {count} commit(s) up to {short} (soft reset)?,"Extension-host runtime prompt, progress, confirmation action, or notification.",{count} {short},Git; commit; branch; rebase; merge; push; remote; HEAD,{count} Commits bis zu {short} rückgängig machen (Soft Reset)?,¿Deshacer {count} commit(s) hasta {short} (reinicio suave)?,Annuler {count} commit(s) jusqu'à {short} (réinitialisation logicielle) ?,{count}件のコミットを{short}まで取り消します（ソフトリセット）？,{count}번의 커밋을 {short}번까지 취소하시겠습니까(소프트 리셋)?,Cofnąć {count} zatwierdzeń do {short} (miękki reset)?,Desfazer {count} commits até {short} (soft reset)?,Desfazer {count} commits até {short} (reinicialização suave)?,Отменить {count} подтверждений до {short} (мягкий сброс)?,撤销 {count} 次提交，最多至 {short}（软重置）？,撤銷 {count} 次提交，最多至 {short}（軟重設）？
